web-scraper-order,web-scraper-start-url,patent_link,patent_link-href,patent_date,patent_abstract,patent_number,patent_assignee,referenced_by_link,referenced_by_link-href,citator_link,citator_link-href,pagination,pagination-href,citator_patent_number,citator_date
1519572204-89,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Punctal plugs for controlled release of therapeutic agents,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=12&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,301,874",2016
1519572206-90,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,"Methods and dosage forms for controlled delivery of paliperidone and
     risperidone",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,393,192",2016
1519572209-91,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Self assembled films for protein and drug delivery applications,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=10&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,393,217",2016
1519572214-92,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Anterior segment drug delivery,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=9&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,421,126",2016
1519572219-93,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Compositions and methods for nucleic acid delivery,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=8&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,463,244",2016
1519572228-94,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Sustained-release formulations of topiramate,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=7&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,549,940",2017
1519572235-95,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Sustained-release formulations of topiramate,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=6&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,555,004",2017
1519572241-96,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Sustained-release formulations of topiramate,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=5&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,622,983",2017
1519572250-97,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,"Nucleic acid particles, methods and use thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,737,557",2017
1519572259-98,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Topiramate compositions and methods of enhancing its bioavailability,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,744,137",2017
1519572266-99,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Ophthalmic system for sustained release of drug to eye,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,750,636",2017
1519572276-100,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Polysubunit opioid prodrugs resistant to overdose and abuse,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,,"9,808,452",2017
