Label;Id;patent_title;link;data;assignee;abstract
9,149,441;86;"Nanospheres encapsulating bioactive material and method for formulation of
     nanospheres";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=16&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2015;;
9,198,875;87;Controlled delivery of bioactive agents from decomposable films;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=15&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2015;;
9,238,616;88;Prodrugs of gaba analogs, compositions and uses thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=14&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,290,445;89;Methods of synthesizing a levodopa ester prodrug;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=13&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,301,874;90;Punctal plugs for controlled release of therapeutic agents;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=12&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,393,192;91;"Methods and dosage forms for controlled delivery of paliperidone and
     risperidone";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,393,217;92;Self assembled films for protein and drug delivery applications;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=10&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,421,126;93;Anterior segment drug delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=9&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,463,244;94;Compositions and methods for nucleic acid delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=8&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2016;;
9,549,940;95;Sustained-release formulations of topiramate;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=7&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,555,004;96;Sustained-release formulations of topiramate;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=6&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,622,983;97;Sustained-release formulations of topiramate;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=5&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,737,557;98;Nucleic acid particles, methods and use thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,744,137;99;Topiramate compositions and methods of enhancing its bioavailability;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,750,636;100;Ophthalmic system for sustained release of drug to eye;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
9,808,452;101;Polysubunit opioid prodrugs resistant to overdose and abuse;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414;2017;;
3,982,543;102;Reducing capillarity of polyglycolic acid sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=622&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22;1976;American Cyanamid Company;"Useful surgical elements consist of a sterile synthetic copolymer
     containing, by mole percent, about 15 to 85 percent glycolic acid and 85
     to 15 percent lactic acid, which has enhanced tissue absorption as
     compared with polylactic acid and enhanced solubility in organic solvents
     as compared with polyglycolic acid and hence can be cast into sheets
     during preparation and implantation. Such surgical element may be used
     alone or in combination with polyglycolic acid or a coating for
     polyglycolic acid surgical elements. Other comonomers may be introduced
     into the system."
4,279,249;103;New prosthesis parts, their preparation and their application;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=75&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1981;;
4,474,851;104;Elastomeric composite material comprising a polypeptide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=74&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1984;;
4,523,591;105;Polymers for injection molding of absorbable surgical devices;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=73&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1985;;
4,539,981;106;Absorbable bone fixation device;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=72&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1985;;
4,550,449;107;Absorbable bone fixation device;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=71&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1985;;
4,705,820;108;Surgical suture coating;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=70&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1987;;
4,744,365;109;Two-phase compositions for absorbable surgical devices;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=69&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1988;;
4,788,979;110;Bioabsorbable coating for a surgical article;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=68&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1988;;
4,791,929;111;Bioabsorbable coating for a surgical article;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=67&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1988;;
4,792,336;112;Flat braided ligament or tendon implant device having texturized yarns;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=66&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1988;;
4,902,649;113;Hard tissue substitute composition;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=65&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1990;;
5,076,807;114;"Random copolymers of p-dioxanone, lactide and/or glycolide as coating
     polymers for surgical filaments";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=64&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1991;;
5,124,103;115;Two phase compositions for absorbable surgical devices;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=63&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1992;;
5,180,765;116;Biodegradable packaging thermoplastics from lactides;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=62&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1993;;
5,216,050;117;Blends of polyactic acid;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=61&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1993;;
5,232,648;118;Bioabsorbable melt spun fiber based on glycolide-containing copolymer;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=60&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1993;;
5,252,642;119;Degradable impact modified polyactic acid;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=59&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1993;;
5,312,642;120;Method and apparatus for calendering and coating/filling sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=58&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1994;;
5,403,347;121;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=57&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1995;;
5,425,766;122;Resorbable prosthesis;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=56&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1995;;
5,431,679;123;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=55&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1995;;
5,447,100;124;Apparatus for calendering sutures in orthogonal directions;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=54&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1995;;
5,475,063;125;"Blends of glycolide and/or lactide polymers and caprolactone and/or
     trimethylene carbonate polymers and absorbable surgical devices made";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=53&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1995;;
5,502,158;126;Degradable polymer composition;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=52&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,522,841;127;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=51&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,540,773;128;Apparatus for calendering and coating/filling sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=50&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,554,170;129;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=49&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,578,046;130;Composite bioabsorbable materials and surgical articles made thereform;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=48&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,584,875;131;Method for making vascular grafts;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=47&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1996;;
5,618,313;132;Absorbable polymer and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=46&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1997;;
5,626,611;133;Composite bioabsorbable materials and surgical articles made therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=45&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1997;;
5,637,631;134;Preparation process of degradable polymer;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=44&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1997;;
5,641,505;135;Porous flexible sheet for tissue separation;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=43&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1997;;
5,756,651;136;Impact modified polylactide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=42&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,760,118;137;End use applications of biodegradable polymers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=41&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,767,222;138;Degradable polydioxaneone-based materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=40&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,786,022;139;Coating mixture for surgical articles;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=39&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,801,223;140;Degradable polydioxaneone-based materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=38&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,817,129;141;Process and apparatus for coating surgical sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=37&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1998;;
5,908,918;142;Impact modified polylactide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=36&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1999;;
5,997,568;143;Absorbable polymer blends and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=35&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1999;;
6,007,565;144;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=34&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;1999;;
6,083,524;145;"Polymerizable biodegradable polymers including carbonate or dioxanone
     linkages";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=33&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2000;;
6,136,018;146;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=32&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2000;;
6,177,095;147;"Polymerizable biodegradable polymers including carbonate or dioxanone
     linkages";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=31&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,183,499;148;Surgical filament construction;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=30&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,187,095;149;Process and apparatus for coating surgical sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=29&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,191,236;150;Bioabsorbable suture and method of its manufacture;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=28&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,206,908;151;Absorbable polymer and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=27&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,228,954;152;"Blends of glycolide and/or lactide polymers and caprolactone and/or
     trimethylene carbonate polymers and absorabable surgical devices made
     therefrom";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,277,927;153;Absorbable block copolymers and surgical articles fabricated therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,315,788;154;Composite materials and surgical articles made therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=24&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2001;;
6,514,515;155;Bioabsorbable, biocompatible polymers for tissue engineering;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=23&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2003;;
6,546,188;156;Editing system and editing method;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=22&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2003;;
6,610,764;157;Polyhydroxyalkanoate compositions having controlled degradation rates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=21&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2003;;
6,716,932;158;High consistency absorbable polymeric resin;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=20&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2004;;
6,746,685;159;Bioabsorbable, biocompatible polymers for tissue engineering;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=19&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2004;;
6,828,357;160;Polyhydroxyalkanoate compositions having controlled degradation rates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=18&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2004;;
6,867,248;161;Polyhydroxyalkanoate compositions having controlled degradation rates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=17&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2005;;
6,878,758;162;Polyhydroxyalkanoate compositions having controlled degradation rates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=16&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2005;;
6,881,766;163;Sutures and coatings made from therapeutic absorbable glass;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=15&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2005;;
7,097,907;164;"Bioabsorbable branched polymers containing units derived from dioxanone
     and medical/surgical devices manufactured therefrom";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=14&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2006;;
RE39,713;165;"Polymerizable biodegradable polymers including carbonate or dioxanone
     linkages";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=13&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2007;;
7,321,008;166;Bioabsorbable branched polymers end-capped with diketene acetals;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=12&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2008;;
7,553,923;167;Medical devices and applications of polyhydroxyalkanoate polymers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2009;;
7,641,825;168;Method of making a polyhydroxyalkanoate filament;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=10&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2010;;
7,943,683;169;"Medical devices containing oriented films of poly-4-hydroxybutyrate and
     copolymers";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=9&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2011;;
8,034,270;170;Polyhydroxyalkanoate medical textiles and fibers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=8&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2011;;
8,084,125;171;Non-curling polyhydroxyalkanoate sutures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=7&f=G&l=50&d=PALL&S1=3982543.UREF.&OS=ref/3982543&RS=REF/3982543;2011;;
